brand
"Amilab 250mg Injection"
"Amfotex 50mg Injection"
"Aenest 100mg Injection"
"Ansquare 1000mg/200mg Injection"
"Arteemal Injection"
"Augtum 4000 mg/500 mg Injection"
"Anzipan 40mg Injection"
"Avicin 500mg Injection"
"Avtram 50mg Injection"
"Atmika 100mg Injection"
"Actam 1gm Injection"
"Azidobid 500mg Injection"
"Alnuro 500mcg Injection"
"Andron 50mg Injection"
"Akcin 500mg Injection"
"Amk 500mg Injection"
"Avcef 500mg Injection"
"Abonic 25mg Injection"
"Amimax 500mg Injection"
"Arimic 100mg Injection"
"Ampia Injection"
"Altrex 250mg Injection"
"Asparget 10000IU Injection"
"Adrib Injection"
"Amdrol 50 Injection"
"Amix 100mg Injection"
"Augumed 1000mg/200mg Injection"
"Addicef 1500mg Injection"
"Aecef 1000mg Injection"
"Artiwin 150mg Injection"
"Asmisin 250mg Injection"
"Amxone 1000mg Injection"
"Azymed 500mg Injection"
"Amiphos 500mg Injection"
"Agile 25mg Injection"
"Acunan 25mg Injection"
"Alkaceff 500mg Injection"
"Actocef TZ Kid 250mg/31.25mg Powder for Injection"
"Aripant 40mg Injection"
"AE Nerve 1000mcg Injection"
"Art 60mg Injection"
"Amplus 125mg/125mg Injection"
"Alcizon 250mg Injection"
"Alither 75mg Injection"
"Acmic 500mcg Injection"
"Arixon 1000mg Injection"
"Alpha Lari 150mg Injection"
"Avdec 75mg Injection"
"Avenclav 1.2gm Injection"
"Apkos 40 Injection"
"Asdec 75mg Injection"
"Azopip 1.125gm Injection"
"Actam-S 375 Injection"
"Astoclav 1.2gm Injection"
"Azidime 1000mg Injection"
"Amditaz 1000mg/125mg Injection"
"Artebest Injection"
"Alpant 40mg Injection"
"Abcin 100mg Injection"
"Aquafenac 75mg Injection"
"Acodocet 20 Injection"
"Azedim 250mg Injection"
"Adrolone 25mg Injection"
"Amek 100mg Injection"
"Azenem 1000mg Injection"
"Acifear 40mg Injection"
"Azicam Injection"
"Avclav 1000mg/200mg Injection"
"Amisten 500 Injection"
"Abika 500mg Injection"
"Anset G 1mg Injection"
"Adzopenem 1g Injection"
"Alcrist 1mg Injection"
"Amputum Injection"
"Agiflam 50mg Injection"
"Alrubicin 10mg Injection"
"Axydec 50mg Injection"
"Abipan 40mg Injection"
"Apan 40mg Injection"
"Alticef-TZ 500mg/62.5mg Injection"
"Algest 100mg Injection"
"Alvicef 1.5 Injection"
"Amicosh 100mg Injection"
"Amtax 250mg Injection"
"APROTEC INJECTION"
"Apicef 250mg Injection"
"Anadec 50mg Injection"
"Axitrix S 1000mg/500mg Injection"
"Avangio Injection"
"Asperag 10000IU Injection"
"Amikef 100mg Injection"
"Actdec 25mg Injection"
"Actfit 75mg Injection"
"Alsef 250mg Injection"
"Amikon 100mg Injection"
"Aquacin 100mg Injection"
"Admero 125mg Injection"
"Anvitop 40 Injection"
"Axitaxel 260 Injection"
"Asdry S 500mg/250mg Injection"
"Artinate-B Injection"
"Adeone-S Plus Injection"
"Asrapime T 1000mg/125mg Injection"
"Andulgin 100mg Injection"
"Alpred 1000 Injection"
"Altaxel 250mg Injection"
"Artem E 150mg Injection"
"Amzocef S 500mg/500mg Injection"
"Alicef 500mg Injection"
"Acupime 250mg Injection"
"Aquaril TH 2mg/37.5mg Injection"
"Avcort 40mg Injection"
"Aminerve 1500mcg Injection"
"Amiova 500 Injection"
"Andura 50mg Injection"
"Alpenam 1000mg Injection"
"Alkaceff-S 1000mg/500mg Injection"
"Atsofine 250mg Injection"
"Alceft 1000mg/500mg Injection"
"Alvion Forte Injection"
"Acipan 40mg Injection"
"Auctihep 25000IU Injection"
"Adricin Injection"
"Acutrax 500mg Injection"
"Aclox 500mg Injection"
"Asizole 20mg Injection"
"Actzone 1000mg/500mg Injection"
"Assertum 500 mg/500 mg Injection"
"Alisolone 80mg Injection"
"Altimic 1500mcg Injection"
"Autzole 40mg Injection"
"Amivis 500mg Injection"
"Aupera S 1000mg/500mg Injection"
"Aminocin 100mg Injection"
"Aerodic-Aq Injection"
"Alferon XT 20mg Injection"
"AB-Max Injection"
"Agedox 100mg Injection"
"Amikef 250mg Injection"
"Acetam 100mg Injection"
"Adenther 150mg Injection"
"Amcee 100mg Injection"
"Andy 50mg Injection"
"Amtaz 4000mg/500mg Injection"
"Azishil 100mg Injection"
"Alfamin 2500 Injection"
"Artesar 60mg Injection"
"Artiviz 60mg Injection"
"Aciom 500mg Injection"
"Antec Injection"
"Avotrip 2mg Injection"
"Ace 500 mg/500 mg Injection"
"Acto Pred 500mg Injection"
"Amox C 250mg Injection"
"Amtop 500mg Injection"
"Acmetum 500 mg/500 mg Injection"
"Anesthal 500mg Injection"
"Amcro 100mg Injection"
"Alone 50mg Injection"
"Amicross 500mg Injection"
"Amtradol Injection"
"Actam-S Injection"
"Asetron 2mg Injection"
"Amoxyclark 1.2 Injection"
"Azafect 100mg Injection"
"Andiflex 50mg Injection"
"Arther 75mg Injection"
"Azigor 500mg Injection"
"Adricin 10mg Injection"
"Aqumer-MS 1.5G Injection"
"Aitax 500mg Injection"
"Auditrox 1000mg Injection"
"Alpaoxy 50mg Injection"
"A2 Bact 1000mg/500mg Injection"
"Adiflam AQ 75mg Injection"
"Amiot 1gm Injection"
"Azeemal 15mg Injection"
"Amitrex 500mg Injection"
"Arthophen 25mg Injection"
"Aurobactum 1000mg/500mg Injection"
"Artijet 60mg Injection"
"Actocef TZ 1000mg/125mg Injection"
"Amnex 100mg Injection"
"Acobmin 500mcg Injection"
"AN Mic 100mg Injection"
"Atrelax 10mg/ml Injection"
"Auffcef 1500mg Injection"
"Acticef 250mg Injection"
"Arcinet 60mg Injection"
"Alltrex 50mg Injection"
"Arflur 150mg Injection"
"Amidox 250mg Injection"
"Amigo 250mg Injection"
"Abingem 1000mg Injection"
"Arzi 200mg Injection"
"Amiton 100mg Injection"
"Accurate 25mg Injection"
"Alfakim 100mg Injection"
"Aztec 25mg Injection"
"Actovis 2500mcg Injection"
"Altrix 250mg Injection"
"Acycloveer G 250mg Injection"
"Amikasil 500mg Injection"
"Akupen 500mg Injection"
"Acticef 1000mg Injection"
"Azidac 500mg Injection"
"Astrac-T Kid Injection"
"Alfavin 150mg Injection"
"ATR 200mg Injection"
"Atsure 1.4gm Injection"
"Amkin 500mg Injection"
"Amcro 500mg Injection"
"Abcobal 1500mcg Injection"
"Axcef SB 375 Injection"
"Alferia 150mg Injection"
"Ambiship Injection"
"Amitech 500 Injection"
"Artigo 120mg Injection"
"Aconmyth Plus Injection"
"Akscin 500mg Injection"
"Atracef T 250mg/31.25mg Injection"
"Ambiocin 100mg Injection"
"Amipar 250mg Injection"
"Amend 25mg Injection"
"Avzone 250mg Injection"
"Axtip 4000mg/500mg Injection"
"Admero 1gm Injection"
"Acef 1gm Injection"
"Augcef 1000mg/500mg Injection"
"Artekaa LV 150mg Injection"
"AMRIK 250MG/250MG INJECTION"
"Alipem 1gm Injection"
"Axydec 25mg Injection"
"Amic 500mg Injection"
"AM-KBC 250mg Injection"
"Amipenam 1000mg/500mg Injection"
"Andolon 50mg Injection"
"Auditone 2mg Injection"
"Ampurin 1000mg Injection"
"Accart 40mg Injection"
"Amitroy 500mg Injection"
"Aldicfen Aqua Injection"
"Albact 1500mg Injection"
"Amidox 100mg Injection"
"Adronex RD 10mg Injection"
"Adronex RD 50mg Injection"
"Augpen 250mg/50mg Injection"
"Amicap 500mg Injection"
"Asracef Injection"
"Anti Pain 75mg Injection"
"Amipax 100mg Injection"
"Aziro 500mg Injection"
"Amikab 500mg Injection"
"Axiron 1gm Injection"
"Amkey 100mg Injection"
"Amistar 250mg Injection"
"Amitop 100mg Injection"
"Aggrifib Injection"
"Apozone S 500mg/500mg Injection"
"Artijen 60mg Injection"
"Aredronet 90mg Injection"
"Armith 1500 Injection"
"Acecort Injection"
"Amicip 250mg Injection"
"Artedine 60 Injection"
"Avirab 20mg Injection"
"Aciclovin 500mg Injection"
"Arceenet 120mg Injection"
"Anglospas 10mg/250mg Injection"
"AZITRAX 500MG INJECTION"
"Andeca 25mg Injection"
"AGC 500mg Injection"
"Actum 4mg/0.5mg Injection"
"Ampy C 250mg/250mg Injection"
"Adinerv Forte Injection"
"Artenis 120mg Injection"
"Acimero 500mg Injection"
"Aqumer-IC 1G Injection"
"Alfariz Plus Injection"
"Anoxilin 60mg Injection"
"Axone SB 500 mg/250 mg Injection"
"Apentral Injection"
"Adicif S 1000mg/500mg Injection"
"Alpenam 500mg Injection"
"Amine 100mg Injection"
"Anocef 500mg Injection"
"Akmin 100mg Injection"
"Artivan 150mg Injection"
"Amikure 100mg Injection"
"Axcil CV 1000mg/200mg Injection"
"Amikey 100mg Injection"
"Arbaz 60mg Injection"
"Acixone-SB 375 Injection"
"Akuzid 250mg Injection"
"Augtax 250 mg/125 mg Injection"
"Arteo 150mg Injection"
"Antixa 60mg Injection"
"Ancef SB Kid 187.5mg Injection"
"Actorab 20mg Powder for Injection"
"Arteen 75mg Injection"
"Axedol 100mg Injection"
"Arnem 250mg Injection"
"Abidol 100mg Injection"
"Arteun 60mg Injection"
"Amick 500mg Injection"
"Appin Injection"
"Avcef S 250mg/125mg Injection"
"Asmika 500 Injection"
"Allika 500mg Injection"
"Anmik 100mg Injection"
"Araiper 1000mg Injection"
"Ampen 40mg Injection"
"Atcef SB 250mg/125mg Injection"
"Amifin 500mg Injection"
"Arte Plus AB 150mg Injection"
"Asginase 5000IU Injection"
"Abhay M Injection"
"Ancef SB 500 mg/250 mg Injection"
"Alnacef 1000mg Injection"
"Amivis 250 Injection"
"Antax 125mg Injection"
"Axein 1500mg Injection"
"Amicus 500mg Injection"
"Actogod Forte Injection"
"Anaserb 50mg Injection"
"Aviron 50mg Injection"
"Adgest HP 500mg Injection"
"Anesthal 1gm Injection"
"Amphotin Lip 25mg Injection"
"Anthracin 10mg Injection"
"Advadox 20mg Injection"
"Artesef Injection"
"AMG 500mg Injection"
"Acobal Plus Injection"
"Amikarex 500mg Injection"
"Altrex 500mg Injection"
"Almero 500mg Injection"
"Avezone 250mg Injection"
"Alzone-S 0.5gm/0.5gm Injection"
"Achnil Injection"
"Aerobact 100mg Injection"
"Actam-TZ Kid 281.25mg Injection"
"Ab Xan 150mg Injection"
"Asrapan-IV Injection"
"Allclox 250mg/250mg Injection"
"Artivid 60mg Injection"
"Amizobact P 4000mg/500mg Injection"
"Atdim 1000mg Injection"
"Azatrax Injection"
"A Klave 1000 mg/200 mg Injection"
"Ansurose 20mg Injection"
"Atsure 1gm Injection"
"Alphacobal 500mcg Injection"
"Amister 250mg Injection"
"Atcuron 10mg/ml Injection"
"Amicap 100mg Injection"
"Adoxi 80mg Injection Combipack"
"Anepine 250mg Injection"
"Artedine 120mg Injection"
"Auxinem 500mg Injection"
"Augcast Injection"
"Ajumox Injection"
"Andulanaac 100 Injection"
"Alphawin 150mcg Injection"
"Aquapyrin 75mg Injection"
"Amicide 200mg Injection"
"Alexime 1000mg Injection"
"Artemak AB Injection"
"Augumax 1000 mg/200 mg Injection"
"Ardon 60mg Injection"
"Amonate 1000mg/200mg Injection"
"Avether 150mg Injection"
"Angest 200 Injection"
"Apcin 500mg Injection"
"Amirest 500mg Injection"
"Artepitant 150mg Injection"
"Artee 150mg Injection"
"Arazole 40mg Injection"
"Amitoss 500mg Injection"
"Adalcef 1500mg Injection"
"Artivarin 60mg Injection"
"Alwolin 50mg Injection"
"Audibion Forte Injection"
"Artist 60mg Injection"
"Alcarb 450 Injection"
"Ampinex 500mg Injection"
"Amitru 500mg Injection"
"Adpraz 40mg Injection"
"Aynavit-Forte Injection"
"Accipent 40mg Injection"
"Azalive 100mg Injection"
"Alphared 4000IU Injection"
"Altinate Injection"
"Anatob 40mg Injection"
"Axidrol 50mg Injection"
"Actocef 1000mg Injection"
"Adimol 150mg Injection"
"Antifol 500mg Injection"
"Amizine Injection"
"Ancef 125mg Injection"
"Adronis 4mg Injection"
"Agidec 50mg Injection"
"Azinox 1000mg Injection"
"Av Cid 100mg Injection"
"Activa 75mg Injection"
"Atron 2mg Injection"
"Amom 40mg Injection"
"Autotron 1000mcg Injection"
"Anescaine 2% Injection"
"Amix 500mg Injection"
"Amcef 1000mg Injection"
"Amisol 100mg Injection"
"Azakem 100mg Injection"
"Arthur 150mg Injection"
"Agizone 1gm Injection"
"Amdic 75mg Injection"
"Adrosal 50mg Injection"
"Amzid 500mg Injection"
"Artebact 150mg Injection"
"AC 300 Injection"
"Artinac 150 Injection"
"Anidrol 50mg Injection"
"Amicod 100mg Injection"
"Artenov-AB Injection"
"Acimero 1000mg Injection"
"Amiweb 500 Injection"
"Anaikacin 500 Injection"
"Acoticyt 150mg Injection"
"Ajugram 500 Injection"
"Actocef 500 Injection"
"Acillect 40mg Injection"
"Arosi 5mg Injection"
"Actdec 50mg Injection"
"Ameco 500mcg Injection"
"Acil 250mg Injection"
"Adrosal 10mg Injection"
"Avespas Injection"
"Amitus 100mg Injection"
"Albozid 250mg Injection"
"Abirab Injection"
"Arazex-S 1.5 Injection"
"Asbaclav 1000mg/200mg Injection"
"Arocef 250mg Injection"
"Artito 60 Injection"
"Amiser 500mg Injection"
"Alocaine Injection"
"Acucob Injection"
"Ambac 1000mg/500mg Injection"
"Amipan 500 Injection"
"Adpaxil 30mg/5ml Injection"
"Amc 1000mg/200mg Injection"
"Anicobal-Mega Injection"
"Aeoncef 250mg Injection"
"Adi-Penem Injection"
"Atfit 1500mcg Injection"
"A Pen 1000mg Injection"
"Amikacon 500 Injection"
"Agnar 75mg Injection"
"Atrager 50mg Injection"
"Artembic IV 60mg Injection"
"Antiflame Injection"
"Acto Pred 1gm Injection"
"Acidcut Injection"
"A Tron 2mg Injection"
"Amikcin 100mg Injection"
"Ampucin 500mg Injection"
"Almika 500mg Injection"
"Adsole Injection"
"AS 60mg Injection"
"Abm 500mg Injection"
"Alcarb 150mg Injection"
"Asipra T 4000mg/500mg Injection"
"Ascomid Plus  Injection"
"Alfariz Injection"
"Ampicad 500mg Injection"
"Amito 500mg Injection"
"Azed-M 1500mcg Injection"
"Amizer 500mg Injection"
"Avmal 150mg Injection"
"Artebact 1000mg/500mg Injection"
"Amiksil 250mg Injection"
"Amixon 100mg Injection"
"Amika M 100mg Injection"
"Alpha Num 150mg Injection"
"Aveth 1500mcg Injection"
"Ampra 40mg Injection"
"Arthin 150mg Injection"
"Apmyth 40 Injection"
"Axiasone 250mg Injection"
"Acixone-TZ 1125 Injection"
"Atinex 75mg Injection"
"Apikacin 500mg Injection"
"Amify 50mg Injection"
"Amtex 1000 Injection"
"Acilox 250 mg/250 mg Injection"
"Aacef 500mg Injection"
"Amicap 250mg Injection"
"Aspra 40mg Injection"
"Alcizol 1000mg Injection"
"Adpime 1000mg Injection"
"Anidac 50mg Injection"
"Alcef S 1000mg/500mg Injection"
"Andy 25mg Injection"
"Atmika 500mg Injection"
"Arthur AB 150mg Injection"
"Alfa Tor 150mg Injection"
"Ashwron 2mg Injection"
"Aynagesic-AQ Injection"
"Artikinde Injection"
"Amisun 500mg Injection"
"Amcee 250mg Injection"
"Afdiloc Injection"
"Amvzen 100mg Injection"
"Axipime S 1000mg/500mg Injection"
"Aktob 80mg Injection"
"Aycin 250mg Injection"
"Arth 2 Injection"
"Amitas 250mg Injection"
"Amicro 500mg Injection"
"Arth 60mg Injection"
"Artizole Injection"
"Artimed 75mg Injection"
"Arthex Aqua 75mg Injection"
"Amikacid 500mg Injection"
"Adzospas 40 Injection"
"Adwiron Injection"
"Atsyte 500mg Injection"
"Amgicin 200 Injection"
"Amtop 250mg Injection"
"Amiv 100mg Injection"
"Artfin 60mg Injection"
"Amitrust 500mg Injection"
"Amnex 250mg Injection"
"Astrac-T Injection"
"Almika 100mg Injection"
"Alicin 500mg Injection"
"Awnagest 100mg Injection"
"Aminat 100mg Injection"
"Alprotic 100mg Injection"
"Alther 150mg Injection"
"Adzodec 50 Injection"
"Azvin 250mg Injection"
"Amikon 250mg Injection"
"Arother Injection"
"Abm 100mg Injection"
"Aquadic Injection"
"Amexosyn 1000mg/200mg Injection"
"Adtaz Injection"
"Aciom 250mg Injection"
"Asporab 20mg Injection"
"Artzom 60mg Injection"
"Aredronet 30mg Injection"
"Afzone S Injection"
"Azivus 500mg Injection"
"Artemisin 60mg Injection"
"Amcil T 1000mg Injection"
"Apizone 500mg/500mg Injection"
"Athpan 40mg Injection"
"Appime 1000mg Injection"
"Amphocil 100mg Injection"
"Acupime TZ 250mg/31.25mg Injection"
"Amoxydial CV 1000mg/200mg Injection"
"Angimin 2500mcg Injection"
"Azodic 75mg Injection"
"Axinac Aqua 75mg Injection"
"Aelcef S 250mg/125mg Injection"
"Arbeta 75mg Injection"
"Azicel 500mg Injection"
"Acopacli 100 Injection"
"Adzotaz 4.5gm Injection"
"Azopent Injection"
"Amicide 500mg Injection"
"Amidrip 500mg Injection"
"Allynex 250mg Injection"
"Anudec 50mg Injection"
"Ameek 500mg Injection"
"Amikcin 250mg Injection"
"Avcef S 500mg/250mg Injection"
"Artil 100mg Injection"
"Alexi-DX 250mg/250mg Injection"
"Aarticef 500mg Injection"
"Atzon S 500mg/500mg Injection"
"Amirix 250mg Injection"
"Amentoclav 1.2 Injection"
"Ancef XP 140.625mg Injection"
"Alpipra TZ 4000mg/500mg Injection"
"Aphac-CS 1.5 Injection"
"Asrapime 1000mg Injection"
"Airpan 40mg Injection"
"Ariba 20mg Injection"
"Amoxiv CV 1000mg/200mg Injection"
"Acupressin 1mg Injection"
"Aitnicox 1000mg/200mg Injection"
"Arimero 1000mg Injection"
"Anocin 100mg Injection"
"Amitric 500mg Injection"
"Amister 100mg Injection"
"Artefar 150mg/2ml Injection"
"Allika 100mg Injection"
"AM-KBC 100mg Injection"
"Amzol 40mg Injection"
"Amitral 500mg Injection"
"Arsunex 60mg Injection"
"Anupan 40mg Injection"
"Arkapan 40mg Injection"
"Aritom 1000mg Injection"
"Adriplus 10mg Injection"
"Afone 50 Injection"
"Altranova Injection"
"Acondec-Fast Injection"
"Amtron 2mg Injection"
"Acmicin 500mg Injection"
"Amilex 500mg Injection"
"Amihav 500mg Injection"
"Artedip 120mg Injection"
"Aurich 200mg Injection"
"Amitop  250mg Injection"
"Amitop  100mg Injection"
"Astreak 1000 mg/500 mg Injection"
"Akscin 100mg Injection"
"Acostin 4.5Million iu Injection"
"Aroxine 500mg Injection"
"Andeca 50mg Injection"
"Actobal-M Injection"
"Amifin 100mg Injection"
"Algeline 50mg Injection"
"Anglozone T 1000mg/125mg Injection"
"Amzome 1000mg Injection"
"A-Win 5 Injection"
"Azynor 500 Injection"
"Artech Plus 60mg Injection"
"Adicid 40mg Injection"
"Arither 75mg Injection"
"Arother 75mg Injection"
"Agicef T 1000mg/125mg Injection"
"Artifegnil 60mg Injection"
"Amistat 500mg Injection"
"Amirex 250mg Injection"
"Autic 250mg Injection"
"Azacon 5gm Injection"
"Amgest 200mg Injection"
"Amp-Taj 500mg Injection"
"Amiact 500mg Injection"
"Artinol 60mg Injection"
"Acetonac 25mg Injection"
"Agtaz 4000mg/500mg Injection"
"Augnex 1000mg/200mg Injection"
"Actovis-M Injection"
"Apicef 500mg Injection"
"Aixone 500mg Injection"
"Acemic 500mg Injection"
"Azlone 40mg Injection"
"Auditrox SB 1000mg/500mg Injection"
"Amivol 250mg Injection"
"Amcin 40mg Injection"
"Ausnate Injection"
"Auxitaz 4000mg/500mg Injection"
"Avru Injection"
"Acixone 1000mg Injection"
"ACE 250MG/250MG INJECTION"
"Amex-CV 1000mg/200mg Injection"
"Ancef SB 250 mg/125 mg Injection"
"Amkey 250mg Injection"
"Avicef S 500mg/250mg Injection"
"Avicef S 1000mg/500mg Injection"
"Artmax 60mg Injection"
"Aci Deject 50mg Injection"
"Albaret 75mg Injection"
"Aspreg 250mg Injection"
"Artiz 150mg Injection"
"Atother 150mg Injection"
"Allnerv Plus Injection"
"Abm 250mg Injection"
"Ampurin C 500mg/500mg Injection"
"Azvin 500mg Injection"
"Avomik 100mg Injection"
"Avicin 100mg Injection"
"Alicamox-CV Injection"
"Ac Max 1000mg/200mg Injection"
"Axbc Plus Injection"
"Acvit 12 500mcg Injection"
"Amiton 250mg Injection"
"Aerocin 500mg Injection"
"Arbol 25mg Injection"
"Amivon 500mg Injection"
"Avikacin 500mg Injection"
"Abther AB 150mg Injection"
"Antifol 100mg Injection"
"Amartee 60mg Injection"
"Aticef-T 1.125 Injection"
"Axicef 1500mg Injection"
"Ambix 500mg Injection"
"Amisym 100mg Injection"
"Abter 150mg Injection"
"Arizone-S 1000mg/500mg Injection"
"Azed 1500mcg Injection"
"Ampucin 100mg Injection"
"Avpred 1000mg Injection"
"Arteez 150mg Injection"
"Aece Aq 75mg Injection"
"Aecin 100mg Injection"
"Anocot 40mg Injection"
"Azalpho Injection"
"Artetan 60mg Injection"
"Allstate 125mg Injection"
"Amoit CV 1000mg/200mg Injection"
"Amidox 500mg Injection"
"Aunem Injection"
"Allceft 1000mg Injection"
"Amicip 100mg Injection"
"Aegitum-CP Injection"
"Ampisac SB 1000mg/500mg Injection"
"Agtin 1000mg/200mg Injection"
"Astriox S 1000mg/500mg Injection"
"Artezem 60mg Injection"
"Amiclip 500mg Injection"
"Aquataxim 1000mg Injection"
"Ampilox C 50 mg/25 mg Injection"
"Amopot 1000 mg/200 mg Injection"
"Alock AQ  75mg Injection"
"Augmexx 1000 mg/200 mg Injection"
"Augmexx 500 mg/100 mg Injection"
"Avipanta 40mg Injection"
"Aktirose 20mg Injection"
"Axitrix 250mg Injection"
"Addbactam 2gm Injection"
"Auxi CV 1000mg/200mg Injection"
"Ardec 25mg Injection"
"AH-Zone Injection"
"Anatrix 500mg Injection"
"Artinix 60mg Injection"
"Azotron Injection"
"Alsacir 500mg Injection"
"Artin Injection"
"Amnika 500 Injection"
"Alarcin 500mg Injection"
"Alfanez 150mg Injection"
"Arowin-CV 1000mg/200mg Injection"
"Aconmyth 1500mcg Injection"
"Artecad 60mg Injection"
"Amtric 500 Injection"
"Artvin 150mg Injection"
"AB Safe 150mg Injection"
"Avcef TZ 250mg/125mg Injection"
"Aerosys 100mg Injection"
"Aarcin 100mg Injection"
"Alcidic 75mg Injection"
"Aetocin 500mg Injection"
"Avmeron Injection"
"Amexel 500mg Injection"
"Amikater 100mg Injection"
"Amizec 100mg Injection"
"Axcef SB 750 Injection"
"Arnet 60mg Injection"
"Ari-Falcy 150mg Injection"
"Aldol T 100mg Injection"
"Acrocef-T 1000mg/125mg Injection"
"Afzone 125mg Injection"
"Amislan 250mg Injection"
"Acimero 125mg Injection"
"Aztrivib 1000 Injection"
"Almero-S 1.5gm Injection"
"Atnecef S 1000mg/500mg Injection"
"Acozacit Injection"
"Amthro 500mg Injection"
"Acicort 40mg Injection"
"Arsecef 1500 Injection"
"Alvofast AQ Injection"
"Auctihep 5000IU Injection"
"Alfazoom 150mg Injection"
"Alpharid NA 150mg Injection"
"Amisa 500mg Injection"
"Abiox 250mg Injection"
"Augmate 1000mg/200mg Injection"
"Ampip T 4000mg/500mg Injection"
"Aerocin 100mg Injection"
"Arizone-S 500mg/500mg Injection"
"Aerocef-TZ 250mg Injection"
"Abingem 1.4gm Injection"
"Aspen 40mg Injection"
"Aerother Plus 60mg Injection"
"Aztreorid 1000mg Injection"
"Awnacin 500mg Injection"
"Awnacobal 500mcg Injection"
"Ancin 100mg Injection"
"Amisym 500mg Injection"
"Akmin 250mg Injection"
"Artetum 1500mg Injection"
"Actam 500 Injection"
"Amopenem 500 Injection"
"Acorzone 250mg Injection"
"Ampi X 250mg/250mg Injection"
"Adpaxil 300mg Injection"
"Appime T 500mg/62.5mg Injection"
"Alzox-AQ 75mg Injection"
"Aincort 40mg Injection"
"Albina 500mg Injection"
"Adrolone 50mg Injection"
"Amicelo 10mg Injection"
"Amikant 250mg Injection"
"Amitola 500mg Injection"
"Artidel 60mg Injection"
"Amizom 500mg Injection"
"Avcort Injection"
"Augtax 500 mg/250 mg Injection"
"Abitate 250mg Powder for Injection"
